dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.959681,8.479090,5.744354,7.276044,4.476460,-0.317503,6.038326
0.020000,11.102433,8.442734,5.891663,7.365456,4.470605,-0.292759,6.029263
0.020000,11.246572,8.404611,6.040758,7.454762,4.465330,-0.263733,6.019957
0.020000,11.392066,8.364659,6.191638,7.543976,4.460695,-0.231724,6.010404
0.020000,11.538880,8.322812,6.344300,7.633112,4.456797,-0.194901,6.000602
0.020000,11.686981,8.279004,6.498744,7.722185,4.453623,-0.158704,5.990551
0.020000,11.836330,8.233169,6.654968,7.811214,4.451456,-0.108381,5.980248
0.020000,11.986889,8.185238,6.812972,7.900217,4.450188,-0.063407,5.969694
0.020000,12.138618,8.135145,6.972756,7.989213,4.449802,-0.019298,5.958887
0.020000,12.291475,8.082819,7.134321,8.078227,4.450680,0.043935,5.947830
0.020000,12.445415,8.028192,7.297667,8.167282,4.452740,0.102983,5.936521
0.020000,12.600394,7.971192,7.462795,8.256404,4.456096,0.167786,5.924964
0.020000,12.756363,7.911752,7.629707,8.345615,4.460552,0.222836,5.913160
0.020000,12.913274,7.849799,7.798406,8.434945,4.466527,0.298752,5.901113
0.020000,13.071077,7.785264,7.968894,8.524429,4.474167,0.382000,5.888826
0.020000,13.229718,7.718077,8.141176,8.614094,4.483259,0.454559,5.876304
0.020000,13.389143,7.648169,8.315255,8.703959,4.493238,0.498953,5.863551
0.020000,13.549297,7.575471,8.491137,8.794075,4.505836,0.629916,5.850575
0.020000,13.710122,7.499914,8.668826,8.884468,4.519638,0.690086,5.837381
0.020000,13.871560,7.421433,8.848330,8.975165,4.534850,0.760627,5.823978
0.020000,14.033549,7.339960,9.029654,9.066203,4.551890,0.851998,5.810374
0.020000,14.196030,7.255432,9.212806,9.157619,4.570800,0.945497,5.796579
0.020000,14.358283,7.168144,9.397048,9.212111,2.724589,-92.310538,5.782659
0.020000,14.518796,7.078890,9.580708,9.182994,-1.455821,-209.020523,5.768752
0.020000,14.676589,6.988265,9.762674,9.098299,-4.234787,-138.948301,5.754956
0.020000,14.831513,6.896437,9.942768,9.004689,-4.680467,-22.283991,5.741296
0.020000,14.983584,6.803484,10.120998,8.911490,-4.659951,1.025793,5.727784
0.020000,15.132823,6.709486,10.297372,8.818731,-4.637960,1.099576,5.714430
0.020000,15.279251,6.614520,10.471899,8.726328,-4.620141,0.890908,5.701242
0.020000,15.422891,6.518667,10.644584,8.634265,-4.603171,0.848538,5.688229
0.020000,15.588492,6.409618,10.842866,9.914074,63.990452,3429.681116,5.715008
0.020000,15.761777,6.302656,11.046504,10.181894,13.391011,-2529.972022,5.745649
0.020000,15.937890,6.201477,11.249612,10.155439,-1.322732,-735.687154,5.778106
0.020000,16.116837,6.106468,11.452217,10.130222,-1.260892,3.091990,5.812411
0.020000,16.298570,6.018040,11.654322,10.105247,-1.248726,0.608323,5.848569
