dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.662891,9.949499,6.462115,8.199277,5.442156,0.263801,6.019957
0.020000,11.823123,9.905499,6.628279,8.308213,5.446772,0.230810,6.010404
0.020000,11.985020,9.859353,6.796623,8.417226,5.450684,0.195603,6.000602
0.020000,12.148542,9.810983,6.967149,8.526301,5.453722,0.151916,5.990551
0.020000,12.313650,9.760312,7.139858,8.635421,5.456039,0.115822,5.980248
0.020000,12.480300,9.707259,7.314749,8.744569,5.457352,0.065683,5.969694
0.020000,12.648447,9.651744,7.491824,8.853718,5.457479,0.006321,5.958887
0.020000,12.818043,9.593689,7.671081,8.962852,5.456677,-0.040107,5.947830
0.020000,12.989034,9.533010,7.852520,9.071945,5.454691,-0.099284,5.936521
0.020000,13.161368,9.469628,8.036139,9.180975,5.451491,-0.160003,5.924964
0.020000,13.334985,9.403461,8.221937,9.289909,5.446707,-0.239192,5.913160
0.020000,13.509825,9.334429,8.409912,9.398723,5.440660,-0.302343,5.901113
0.020000,13.685824,9.262452,8.600060,9.507390,5.433383,-0.363843,5.888826
0.020000,13.862914,9.187452,8.792377,9.615881,5.424522,-0.443054,5.876304
0.020000,14.041025,9.109350,8.986860,9.724148,5.413348,-0.558698,5.863551
0.020000,14.220085,9.028070,9.183504,9.832182,5.401717,-0.581549,5.850575
0.020000,14.400016,8.943537,9.382303,9.939942,5.387995,-0.686125,5.837381
0.020000,14.580740,8.855679,9.583250,10.047390,5.372384,-0.780547,5.823978
0.020000,14.762174,8.764427,9.786340,10.154497,5.355352,-0.851575,5.810374
0.020000,14.944236,8.669712,9.991565,10.261236,5.336982,-0.918527,5.796579
0.020000,15.126103,8.571872,10.198080,10.325724,3.224374,-105.630402,5.782659
0.020000,15.306063,8.471805,10.403990,10.295518,-1.510296,-236.733465,5.768752
0.020000,15.482997,8.370186,10.608029,10.201977,-4.677057,-158.338068,5.754956
0.020000,15.656721,8.267214,10.809978,10.097451,-5.226289,-27.461618,5.741296
0.020000,15.827239,8.162987,11.009828,9.992459,-5.249607,-1.165907,5.727784
0.020000,15.994558,8.057600,11.207570,9.887101,-5.267901,-0.914682,5.714430
0.020000,16.158689,7.951154,11.403197,9.781352,-5.287460,-0.977948,5.701242
0.020000,16.319647,7.843744,11.596702,9.675261,-5.304541,-0.854043,5.688229
0.020000,16.449446,7.758231,11.752138,7.771801,-95.172979,-4493.421883,5.715008
0.020000,16.581012,7.677012,11.906753,7.730761,-2.051988,4656.049545,5.745649
0.020000,16.712094,7.601694,12.057933,7.558987,-8.588727,-326.836983,5.778106
0.020000,16.842560,7.532415,12.205652,7.385967,-8.650991,-3.113163,5.812411
0.020000,16.972269,7.469291,12.349906,7.212697,-8.663480,-0.624478,5.848569
0.020000,17.101077,7.412409,12.490715,7.040436,-8.613065,2.520748,5.886557
0.020000,17.228842,7.361825,12.628128,6.870669,-8.488349,6.235821,5.926312
0.020000,17.355428,7.317562,12.762231,6.705120,-8.277454,10.544760,5.967727
0.020000,17.480717,7.279600,12.893144,6.545669,-7.972559,15.244723,6.010651
0.020000,17.604607,7.247886,13.021029,6.394249,-7.570972,20.079369,6.054884
0.020000,17.727022,7.222330,13.146084,6.252730,-7.075992,24.748981,6.100177
0.020000,17.847911,7.202808,13.268539,6.122747,-6.499124,28.843387,6.146242
0.020000,17.967246,7.189171,13.388650,6.005575,-5.858611,32.025662,6.192760
0.020000,18.085020,7.181248,13.506690,5.901976,-5.179924,33.934367,6.239392
0.020000,18.201238,7.178852,13.622932,5.812136,-4.492042,34.394092,0.002607
0.020000,18.315913,7.181782,13.737645,5.735619,-3.825805,33.311863,0.048444
0.020000,18.429056,7.189825,13.851074,5.671458,-3.208088,30.885854,0.093409
0.020000,18.540673,7.202762,13.963438,5.618186,-2.663587,27.225041,0.137229
0.020000,18.650756,7.220364,14.074919,5.574062,-2.206194,22.869632,0.179676
0.020000,18.759286,7.242391,14.185662,5.537162,-1.845004,18.059529,0.220570
0.020000,18.866233,7.268597,14.295773,5.505547,-1.580768,13.211803,0.259778
0.020000,18.971556,7.298727,14.405320,5.477375,-1.408565,8.610152,0.297215
0.020000,19.075206,7.332520,14.514340,5.450998,-1.318849,4.485788,0.332834
0.020000,19.177133,7.369711,14.622841,5.425026,-1.298643,1.010295,0.366627
0.020000,19.277287,7.410034,14.730807,5.398292,-1.336676,-1.901653,0.398612
0.020000,19.373001,7.451966,14.835303,5.224830,-8.673117,-366.822063,0.426252
0.020000,19.470124,7.497692,14.942652,5.367451,7.131041,790.207907,0.454056
0.020000,19.563524,7.544932,15.047319,5.233345,-6.705281,-691.816087,0.482735
0.020000,19.653177,7.593603,15.149332,5.100616,-6.636452,3.441451,0.512255
0.020000,19.739073,7.643618,15.248727,4.969791,-6.541237,4.760741,0.542569
0.020000,19.821214,7.694884,15.345554,4.841341,-6.422494,5.937164,0.573617
0.020000,19.899619,7.747307,15.439870,4.715800,-6.277072,7.271106,0.605326
0.020000,19.974321,7.800790,15.531745,4.593716,-6.104166,8.645302,0.637611
0.020000,20.045368,7.855237,15.621255,4.475534,-5.909106,9.752965,0.670374
0.020000,20.112823,7.910553,15.708490,4.361730,-5.690195,10.945536,0.703504
0.020000,20.176760,7.966642,15.793543,4.252638,-5.454642,11.777679,0.736885
0.020000,20.237267,8.023414,15.876514,4.148547,-5.204512,12.506521,0.770392
0.020000,20.294440,8.080781,15.957506,4.049617,-4.946517,12.899748,0.803894
0.020000,20.348386,8.138657,16.036624,3.955908,-4.685441,13.053753,0.837263
0.020000,20.399213,8.196958,16.113971,3.867330,-4.428889,12.827648,0.870370
0.020000,20.447036,8.255605,16.189645,3.783708,-4.181144,12.387222,0.903090
0.020000,20.491972,8.314519,16.263740,3.704748,-3.947982,11.658120,0.935308
0.020000,20.534138,8.373621,16.336341,3.630061,-3.734357,10.681239,0.966916
0.020000,20.573648,8.432833,16.407525,3.559198,-3.543125,9.561598,0.997819
